-9.885977953672409058e-02,-2.117162644863128662e-01,-4.537363722920417786e-02,-6.052153557538986206e-02,-2.279129577800631523e-03,5.372049286961555481e-02,2.464509755373001099e-01,-1.509823054075241089e-01,6.866660714149475098e-02,-1.472942680120468140e-01,-2.045870870351791382e-01,1.612701565027236938e-01,4.952729493379592896e-02,2.675261162221431732e-02,-1.076345052570104599e-02,1.245491206645965576e-01,-1.582513749599456787e-01,-5.486305430531501770e-02,4.374781250953674316e-02,1.364331543445587158e-01,2.109561711549758911e-01,-6.278598308563232422e-02,2.247541099786758423e-01,1.473917663097381592e-01,-2.120600640773773193e-02,1.706315726041793823e-01,-8.394488692283630371e-02,1.486993581056594849e-01,1.323279440402984619e-01,-1.519995741546154022e-02,-8.017700910568237305e-02,4.550705105066299438e-02,1.873542070388793945e-01,-5.080325528979301453e-02,6.031231489032506943e-03,-9.790983051061630249e-03,-5.059170350432395935e-02,1.292009353637695312e-01,-1.141524985432624817e-01,3.473753109574317932e-02,1.806218922138214111e-01,-2.581875212490558624e-02,1.257556676864624023e-02,-5.458242446184158325e-02,-5.303837358951568604e-02,4.635072499513626099e-02,-9.199660271406173706e-03,-5.954880267381668091e-02,-7.634250074625015259e-02,6.202971190214157104e-02,1.560188382863998413e-01,8.440802246332168579e-02,-4.886092152446508408e-03,1.038774996995925903e-01,-4.974450543522834778e-02,6.202249228954315186e-02,-1.201343014836311340e-01,5.794282630085945129e-02,1.834635883569717407e-01,-3.760446608066558838e-02,6.295325700193643570e-03,2.537650289013981819e-03,-1.310849040746688843e-01,5.741330608725547791e-02
5.242172256112098694e-02,-7.240434736013412476e-02,1.254190951585769653e-01,1.050657033920288086e-01,-3.332717716693878174e-02,-4.212413114146329463e-05,4.379977658390998840e-02,-1.129528973251581192e-02,-2.764888666570186615e-02,-9.819359332323074341e-02,-1.064409315586090088e-02,-9.809992276132106781e-03,-3.603006154298782349e-02,3.514883294701576233e-02,-1.165123060345649719e-01,1.830240488052368164e-01,1.098048314452171326e-01,-7.700283080339431763e-02,1.007089093327522278e-01,1.844407618045806885e-02,6.880140304565429688e-02,-1.699333190917968750e-01,9.704682230949401855e-02,1.824510097503662109e-02,-7.408477365970611572e-02,1.101581156253814697e-01,-1.901777088642120361e-01,1.446613818407058716e-01,-9.150022268295288086e-02,4.859251528978347778e-02,-1.295754611492156982e-01,-1.180044189095497131e-02,-4.910087212920188904e-02,-6.831362098455429077e-02,1.036089286208152771e-01,-2.869823388755321503e-02,8.393428474664688110e-02,-1.999221555888652802e-02,-7.500448077917098999e-02,-1.187259629368782043e-01,1.382879316806793213e-01,-1.030247882008552551e-01,-2.277627438306808472e-01,-2.709209918975830078e-02,-1.586872786283493042e-01,6.988897919654846191e-02,-6.094412505626678467e-02,-1.501815021038055420e-02,-1.125686913728713989e-01,-4.902874305844306946e-02,1.171555444598197937e-01,4.241317510604858398e-02,1.157153844833374023e-01,4.387519508600234985e-02,4.161671549081802368e-02,6.373232603073120117e-02,4.488814622163772583e-02,1.557848006486892700e-01,-3.095309995114803314e-02,5.331474915146827698e-02,3.563330322504043579e-02,-2.157596126198768616e-02,-2.852302975952625275e-02,2.588311024010181427e-02
-6.211491674184799194e-02,-3.242666646838188171e-02,2.965975552797317505e-02,-1.363789383322000504e-02,-1.930269747972488403e-01,-9.982117265462875366e-02,-6.501143425703048706e-02,-1.714846864342689514e-02,1.995899481698870659e-03,1.118452996015548706e-01,3.170012682676315308e-02,1.329164206981658936e-01,7.463617622852325439e-02,5.048491805791854858e-02,-9.101827442646026611e-02,-1.504520475864410400e-01,1.205742806196212769e-01,6.287257373332977295e-02,-1.498343348503112793e-01,-2.270547151565551758e-01,8.752845972776412964e-02,-1.845313049852848053e-02,-5.397778376936912537e-02,7.568147033452987671e-02,-1.635605245828628540e-01,2.764623425900936127e-02,6.338327657431364059e-03,-2.929031848907470703e-03,-6.211542710661888123e-02,1.193730160593986511e-01,-1.373691018670797348e-02,-2.946807071566581726e-02,8.103377372026443481e-02,3.345899283885955811e-02,1.136115267872810364e-01,1.268451511859893799e-01,-2.188588082790374756e-01,-1.159669533371925354e-01,-1.191165596246719360e-01,3.979358822107315063e-02,-5.163411796092987061e-02,5.446692556142807007e-02,-1.556357089430093765e-02,2.674710005521774292e-02,-7.074248045682907104e-02,3.654344007372856140e-02,2.113546431064605713e-01,4.055766016244888306e-02,2.496582455933094025e-02,-1.763521730899810791e-01,1.035906821489334106e-01,-3.061692044138908386e-02,-2.218968234956264496e-03,1.614571548998355865e-02,9.690096974372863770e-02,-1.767975538969039917e-01,5.774469301104545593e-02,-1.948069408535957336e-02,3.992669656872749329e-02,1.126056388020515442e-01,-7.402366399765014648e-02,7.767523825168609619e-02,-2.583769336342811584e-02,1.692031025886535645e-01
4.389044642448425293e-02,3.229991719126701355e-02,6.112117692828178406e-02,-4.106032103300094604e-02,6.868695840239524841e-03,1.030764430761337280e-01,-8.890242129564285278e-02,-5.310268700122833252e-02,-7.715943735092878342e-03,9.185716509819030762e-02,5.834999307990074158e-02,-7.500021159648895264e-02,3.487692028284072876e-02,-8.708032965660095215e-02,-6.897684931755065918e-02,1.583054512739181519e-01,-7.453490048646926880e-02,1.012856047600507736e-02,-1.474684625864028931e-01,1.622926890850067139e-01,-1.500644385814666748e-01,-3.583166003227233887e-02,-1.034759581089019775e-01,-1.536235362291336060e-01,3.325138986110687256e-02,6.791705638170242310e-02,-4.344831034541130066e-02,-1.026921048760414124e-01,-4.986074194312095642e-02,3.260370716452598572e-02,-6.779761612415313721e-02,-1.234274432063102722e-01,-6.849928200244903564e-02,-7.026945799589157104e-02,-8.914682269096374512e-02,8.304123766720294952e-03,1.026460826396942139e-01,6.498756818473339081e-03,-4.242505505681037903e-02,-2.390926890075206757e-02,5.027011036872863770e-02,-4.077739268541336060e-02,1.352294236421585083e-01,-1.415670961141586304e-01,-3.704990027472376823e-03,-1.316254734992980957e-01,-6.709008663892745972e-02,-2.725196257233619690e-02,7.132160663604736328e-02,1.507552992552518845e-02,7.011714857071638107e-03,9.588268399238586426e-02,5.214950069785118103e-03,-9.694658219814300537e-02,8.073918521404266357e-03,-9.246726334095001221e-02,6.122037768363952637e-02,6.710878014564514160e-02,-9.602854400873184204e-02,1.473267078399658203e-01,1.119614839553833008e-01,1.462525874376296997e-01,6.509895622730255127e-02,-1.419310569763183594e-01
-1.832491010427474976e-01,5.381660908460617065e-02,1.688664853572845459e-01,7.208084315061569214e-02,-2.768033370375633240e-02,1.099297106266021729e-01,2.427001670002937317e-02,6.022341549396514893e-02,-6.047586724162101746e-02,8.825371414422988892e-02,7.433199882507324219e-02,3.296556696295738220e-02,-7.812820374965667725e-02,4.973019286990165710e-02,4.843835532665252686e-02,-8.383017033338546753e-03,1.428062617778778076e-01,3.127147676423192024e-03,1.345729082822799683e-01,2.737135998904705048e-02,3.189360350370407104e-02,7.879818975925445557e-02,-9.769783914089202881e-02,2.930674701929092407e-02,-2.189389616250991821e-02,-1.945222914218902588e-01,-1.440006643533706665e-01,-2.309806346893310547e-01,-1.109826494939625263e-03,-6.517389416694641113e-02,3.079334087669849396e-02,-3.145625442266464233e-02,-9.071106463670730591e-02,1.256645563989877701e-02,2.183992415666580200e-02,1.256436575204133987e-02,2.105335146188735962e-01,1.967465505003929138e-03,-6.737527996301651001e-02,1.162501871585845947e-01,2.608531527221202850e-02,-5.030759610235691071e-03,9.356769919395446777e-02,3.187796473503112793e-02,-6.228172779083251953e-02,-1.087801754474639893e-01,-3.989907726645469666e-02,-2.665104344487190247e-02,1.521964818239212036e-01,5.009172111749649048e-02,-1.657087169587612152e-02,6.611029058694839478e-02,8.492279797792434692e-02,-6.863372772932052612e-02,8.311491459608078003e-02,-1.948175579309463501e-01,-2.397508919239044189e-02,1.545854955911636353e-01,-1.533445157110691071e-02,-1.103307604789733887e-01,3.639730811119079590e-02,1.532951295375823975e-01,-1.018693521618843079e-01,1.559260394424200058e-02
1.116261705756187439e-01,1.304073482751846313e-01,-1.072567924857139587e-01,-1.256952732801437378e-01,-1.690309345722198486e-01,1.039582788944244385e-01,1.038134694099426270e-01,3.197585046291351318e-02,2.305598743259906769e-02,9.691603481769561768e-02,-3.148562461137771606e-02,3.290027752518653870e-02,-1.198615282773971558e-01,8.761654607951641083e-03,2.052941545844078064e-02,1.135419234633445740e-01,-1.125835534185171127e-02,6.677491217851638794e-02,8.727598935365676880e-02,1.245710626244544983e-01,-7.856190204620361328e-02,4.028263315558433533e-02,5.780268833041191101e-02,-3.228483721613883972e-02,4.719527438282966614e-02,-4.506248235702514648e-02,-6.689134240150451660e-02,7.072460651397705078e-02,-1.271635573357343674e-02,1.491218060255050659e-02,8.703550696372985840e-02,1.548391133546829224e-01,4.184792563319206238e-02,3.981162235140800476e-02,1.420587599277496338e-01,-1.366771906614303589e-01,-5.122262239456176758e-02,1.656720340251922607e-01,4.166776314377784729e-02,1.332717388868331909e-01,1.535641700029373169e-01,1.327706575393676758e-01,-9.238343685865402222e-02,3.544810786843299866e-02,3.668903559446334839e-02,5.442817881703376770e-02,-8.689800649881362915e-02,5.747222900390625000e-02,-8.353327959775924683e-02,1.271656453609466553e-01,-5.268882960081100464e-02,1.270765513181686401e-01,6.073006615042686462e-02,-5.891275778412818909e-02,-3.662958368659019470e-02,-9.046182781457901001e-02,-4.500691220164299011e-02,-9.566390514373779297e-02,-6.903239339590072632e-02,-1.304655820131301880e-01,4.155293852090835571e-02,7.625557482242584229e-02,9.241124242544174194e-02,-3.735011816024780273e-02
9.619563817977905273e-02,2.792816609144210815e-02,1.963128894567489624e-01,1.040132865309715271e-01,1.816404634155333042e-03,-7.685597240924835205e-02,1.191223263740539551e-01,8.696123212575912476e-02,-4.681193083524703979e-02,8.401156961917877197e-02,4.118819907307624817e-02,-7.892722636461257935e-02,6.459316611289978027e-02,-4.820815846323966980e-02,1.318845748901367188e-01,-2.952761203050613403e-02,1.724196374416351318e-01,6.267303973436355591e-02,-3.377186134457588196e-02,2.914573065936565399e-02,-1.568199992179870605e-01,1.234477981925010681e-01,-1.623111218214035034e-01,-1.784141659736633301e-01,-2.325351163744926453e-02,-1.517136096954345703e-01,4.784990102052688599e-02,-1.930937170982360840e-01,-9.020206332206726074e-02,-6.296849250793457031e-02,8.430294692516326904e-02,-1.898451149463653564e-01,-1.076447516679763794e-01,7.592918723821640015e-02,-7.856845855712890625e-02,-2.375985495746135712e-02,4.345040023326873779e-02,-4.858016967773437500e-02,2.007573246955871582e-01,-1.551377177238464355e-01,-1.751943230628967285e-01,1.459123194217681885e-01,6.746970862150192261e-02,1.087250933051109314e-01,-5.370238795876502991e-03,-7.724788039922714233e-02,6.227535754442214966e-02,-2.119305776432156563e-03,7.106126099824905396e-02,2.344944477081298828e-01,-1.580639928579330444e-02,7.537464844062924385e-04,1.250415295362472534e-01,-1.410038173198699951e-01,4.775434266775846481e-03,1.291939318180084229e-01,4.727037623524665833e-02,-1.210673898458480835e-01,-3.443798795342445374e-02,1.255103945732116699e-01,2.208108305931091309e-01,7.991296797990798950e-02,1.224276944994926453e-01,1.006831750273704529e-01
9.622105956077575684e-02,-1.634803861379623413e-01,4.302915558218955994e-02,-4.342952370643615723e-02,5.228834599256515503e-02,-6.253366917371749878e-02,5.050547420978546143e-02,-2.330931834876537323e-03,-5.169449746608734131e-02,-1.240572333335876465e-01,-7.509740442037582397e-02,-1.619204506278038025e-02,6.144293770194053650e-02,-1.471684314310550690e-02,-1.183878481388092041e-01,8.683652430772781372e-02,-1.098975613713264465e-01,-5.359930451959371567e-03,7.570689171552658081e-02,3.906992822885513306e-02,-3.237763792276382446e-02,-2.929301559925079346e-02,-1.973995380103588104e-02,3.499165177345275879e-02,-2.115008383989334106e-01,7.695270329713821411e-02,-1.502501964569091797e-01,-6.768316775560379028e-02,1.074416339397430420e-01,1.674090139567852020e-02,1.257879137992858887e-01,8.102416247129440308e-02,5.162999778985977173e-02,-6.975442916154861450e-02,9.544061869382858276e-02,-5.808611586689949036e-02,3.197354823350906372e-02,4.983552545309066772e-02,-2.290875315666198730e-01,-7.667727023363113403e-02,-3.990086913108825684e-02,-7.982001453638076782e-02,-1.120151877403259277e-01,9.225809946656227112e-03,-3.532103449106216431e-02,-6.220106407999992371e-02,1.028044223785400391e-01,-9.830925613641738892e-02,2.633769437670707703e-02,1.283628307282924652e-02,-1.036653388291597366e-02,-1.873366720974445343e-02,1.124990284442901611e-01,-8.656649850308895111e-03,1.133134514093399048e-01,1.340668797492980957e-01,9.463364630937576294e-02,1.603234857320785522e-01,1.464751958847045898e-01,1.151444390416145325e-01,2.221123687922954559e-02,-7.392922043800354004e-02,-1.096791774034500122e-01,-9.738223999738693237e-02
1.337367296218872070e-01,-4.664406925439834595e-02,-1.375690698623657227e-01,-4.929075390100479126e-02,4.238080233335494995e-02,1.035205796360969543e-01,2.892648056149482727e-02,-5.095084384083747864e-02,1.772449761629104614e-01,1.508965622633695602e-02,-1.330732852220535278e-01,1.836989223957061768e-01,-5.502329394221305847e-02,2.661655284464359283e-02,-1.167343705892562866e-01,3.565099090337753296e-02,-5.560946837067604065e-02,-1.491068601608276367e-01,-5.544228851795196533e-02,4.161854088306427002e-02,2.365006804466247559e-01,-1.368278712034225464e-01,1.510602980852127075e-01,7.441995292901992798e-02,-8.264079689979553223e-02,2.170117944478988647e-02,-2.210523746907711029e-02,5.268469452857971191e-02,-2.164365723729133606e-02,2.007529437541961670e-01,5.233033373951911926e-02,1.628873869776725769e-02,5.456271395087242126e-02,-2.305695600807666779e-02,-5.393878370523452759e-02,6.702455878257751465e-02,2.260393463075160980e-02,7.877296954393386841e-02,-1.014646217226982117e-01,6.720913946628570557e-02,5.950016528367996216e-02,6.877395510673522949e-02,-6.424638442695140839e-03,3.790710866451263428e-02,-1.358918379992246628e-02,-6.515643000602722168e-02,-5.422689020633697510e-02,-1.866141683422029018e-03,6.724959611892700195e-02,-1.780013367533683777e-02,6.493496149778366089e-02,5.900451913475990295e-02,1.403873711824417114e-01,1.384787857532501221e-01,1.814737617969512939e-01,-4.058682918548583984e-02,5.059317871928215027e-02,-3.432195261120796204e-02,3.958143666386604309e-02,-5.636673420667648315e-02,-2.335350811481475830e-01,3.537179529666900635e-02,1.656316965818405151e-02,7.005681097507476807e-02
-6.834612041711807251e-02,1.536969691514968872e-01,-2.094630850479006767e-03,-1.308949887752532959e-01,2.758608460426330566e-01,-1.285190880298614502e-01,1.172062754631042480e-01,2.149450592696666718e-02,2.464357204735279083e-02,4.435614123940467834e-02,9.235196560621261597e-02,-3.291934356093406677e-02,2.606855519115924835e-02,1.039791628718376160e-01,1.663881540298461914e-01,-8.846940100193023682e-02,-1.625995896756649017e-02,-1.763193868100643158e-02,1.902019791305065155e-02,-1.339094340801239014e-01,1.154294516891241074e-02,1.162060499191284180e-01,2.595395594835281372e-02,5.026839300990104675e-02,-5.409915372729301453e-02,6.815287470817565918e-02,-7.754493504762649536e-02,-1.961763203144073486e-02,-9.128529578447341919e-02,3.871585056185722351e-02,8.112944662570953369e-02,3.183831274509429932e-02,-1.546983607113361359e-02,-7.397779822349548340e-02,9.456161409616470337e-02,1.902789995074272156e-02,-1.095014214515686035e-01,-5.164066702127456665e-02,-3.592416271567344666e-02,-1.604004949331283569e-01,-1.167864575982093811e-01,7.145368307828903198e-02,7.310003042221069336e-02,-2.767993509769439697e-02,1.016672421246767044e-02,-1.021963208913803101e-01,1.053612679243087769e-01,1.750932075083255768e-02,7.242605090141296387e-02,4.540561512112617493e-02,8.504626154899597168e-02,-1.414761543273925781e-01,-1.148094087839126587e-01,-1.518103927373886108e-01,-7.021524012088775635e-02,-2.066922336816787720e-01,5.973734892904758453e-03,8.641687780618667603e-02,1.263853758573532104e-01,-1.685412526130676270e-01,3.811436146497726440e-02,1.992041319608688354e-01,1.075766459107398987e-01,-5.261327698826789856e-02
