4.142123676807816235e-01,1.266692798846823731e+00,8.558651819641422964e-01,8.084819951719526276e-01,6.547845319866623104e-01,5.784150537731542752e-01,1.223225336673557928e+00,6.305117515343833245e-01,3.810307904579164906e-01,1.030475149884034991e+00,4.384165358402666302e-01,3.761976293131680249e-01,6.383945385765564806e-01,6.114763964636300564e-01,3.909412140735666341e-01,6.182634062752370152e-01,4.598400874299697350e-01,8.310591840911936146e-01,5.075685394855795618e-01,6.709129413189147684e-01,5.554881432646597839e-01,8.695549042162316056e-01,4.423080210429635173e-01,5.457328780545160907e-01,1.071617281829453594e+00,4.472461420737665616e-01,5.202216832625142784e-01,1.174548261440241603e+00,6.233727411404782481e-01,1.349774661298980050e+00,5.997806044448228402e-01,7.548836466616570817e-01,6.228713042626764507e-01,4.145475872566782294e-01,1.124503769033148970e+00,1.027441113953095453e+00,1.056965474327278276e+00,1.216828189725086329e+00,6.150457963893043445e-01,9.440693037262744003e-01,9.930178353461462937e-01,1.016184265075955606e+00,1.175726958345255868e+00,5.815550441995162023e-01,3.646376245646324454e-01,7.856030058486789258e-01,7.055200454399782606e-01,1.085120395672906746e+00,1.183389693853549751e+00,6.759838411075953513e-01,6.459806735881420403e-01,1.209862157887120260e+00,6.140666799205296567e-01,5.438593846770490847e-01,4.317934398021140430e-01,9.321626082869822749e-01,1.105475952977817089e+00,6.118691663355845245e-01,6.975268687592006689e-01,4.267188673797649434e-01,7.116705361126800522e-01,3.852394767845575552e-01,9.143456430982843663e-01,6.089489058145927114e-01
1.266692798846823731e+00,3.763005561547830835e-01,1.018765997001013890e+00,4.442020274399539614e-01,5.222300323126920496e-01,4.779343091723712300e-01,8.144558916324328157e-01,7.606783880546335030e-01,7.665484076535324931e-01,6.747067056740538860e-01,5.429615318695637516e-01,8.250385935069572962e-01,6.497510407787669973e-01,1.109653111132094638e+00,4.926987656220072065e-01,6.651463306311848900e-01,7.069224503927340475e-01,4.181196174183553493e-01,6.502470592017846052e-01,6.045046109978872151e-01,6.928131992671755501e-01,7.994867244268778483e-01,7.853007941511864765e-01,6.459414835831318591e-01,9.411263338418294211e-01,6.153254957544180836e-01,6.314153023139070786e-01,5.777331613628916562e-01,1.013979463070995513e+00,6.053873597502604786e-01,1.067485535267837626e+00,6.272722326021701322e-01,4.191703894353213111e-01,4.231104071453554161e-01,8.410480165012216291e-01,9.498581807615003036e-01,5.710340941744613819e-01,4.427167312068595040e-01,1.290496207357504810e+00,8.559685589295066288e-01,1.250438694337000278e+00,9.606187157798899978e-01,9.057601905181797974e-01,1.230366524522368943e+00,2.817328609037005327e-01,7.647970557108000333e-01,4.750520519743379744e-01,7.097818313144568236e-01,5.884139083099304557e-01,1.394028848095758999e+00,5.522397019877538504e-01,4.770430300237150090e-01,7.881381134887780471e-01,6.640478600555441702e-01,6.939343641639015292e-01,8.267114894182797658e-01,6.053181972816240597e-01,1.219204587019041774e+00,4.563387851785434268e-01,1.301087192103878021e+00,1.263547231329987808e+00,3.389368054489568793e-01,6.310309203865411831e-01,5.733513213699900080e-01
8.558651819641422964e-01,1.018765997001013890e+00,1.686870308922280293e-01,5.709112603310884104e-01,4.252059174024481192e-01,5.404892604424023084e-01,6.925266640921066141e-01,2.180508057265221900e-01,7.992267146351643703e-01,5.328120943406519094e-01,5.780749257509316674e-01,6.506843069485748199e-01,7.067796976105948925e-01,7.391217194858714645e-01,8.488552298683105235e-01,5.494767060439158524e-01,6.339606190414575071e-01,6.247069333792558687e-01,3.633550571939426765e-01,6.014369786308464416e-01,1.089591418603252926e+00,4.574687589833017487e-01,6.459367069707210307e-01,7.452904477196584665e-01,1.038254719249166680e+00,5.676229241334266318e-01,9.361229256149694589e-01,7.907141229598685372e-01,1.121215075441174935e+00,1.108839425705991921e+00,1.426734512383803555e+00,6.385220053861881961e-01,6.888057467578561077e-01,8.546165299204961929e-01,7.103795865861326497e-01,1.227073355725804893e+00,5.400687441980667192e-01,6.679323398481165075e-01,9.498870763259106287e-01,6.241506243670857934e-01,1.129169916267876328e+00,7.631185512713180019e-01,9.568488903038046001e-01,4.534801841505594067e-01,4.743094137265615462e-01,6.652539637979157927e-01,2.645812399873170850e-01,6.055147664248727857e-01,6.475073209431899679e-01,5.066981851295282446e-01,3.351282356496716464e-01,7.075397142982404741e-01,8.620333395013206612e-01,6.537427177047605564e-01,1.015269775160387855e+00,9.889194817924867875e-01,7.513049119602599468e-01,7.926318622877082110e-01,7.856872310151815642e-01,9.409300565996019383e-01,6.458026313597675649e-01,4.826014241563677531e-01,8.577677624550239521e-01,4.235771682266755711e-01
8.084819951719526276e-01,4.442020274399539614e-01,5.709112603310884104e-01,5.054611348889807010e-01,1.055396531930009596e+00,6.005858728243639311e-01,5.363254964506644074e-01,7.423367526319439857e-01,1.138452431178026192e+00,8.142631581924849593e-01,8.118288015287660198e-01,3.617988215548739173e-01,4.796488707821779940e-01,8.788527165833428523e-01,9.066928314341148321e-01,5.333377126109118960e-01,4.969332190785626935e-01,5.629245826638200612e-01,6.849729145336780345e-01,7.206527247242655587e-01,6.596585700368705618e-01,3.869413465598910973e-01,4.258691598008553791e-01,4.894970581367766860e-01,6.515223355116154247e-01,4.793500792421888645e-01,6.277600344081376571e-01,3.356155483663191275e-01,4.932171941027574391e-01,7.901959266226725731e-01,9.639713225338112368e-01,5.027087277507912288e-01,3.753586817846219503e-01,8.595431142329427177e-01,1.044753226700948501e+00,5.272569122392553043e-01,1.063149067189384178e+00,8.517077661495471297e-01,1.105931274310114176e+00,7.136754884503800911e-01,6.314843057554073713e-01,4.381297092856761832e-01,6.352882866995580580e-01,5.270838588042485728e-01,3.802897150578085084e-01,8.901615334644286115e-01,2.125596646459585737e-01,6.770871289443745056e-01,9.326730317440633522e-01,3.193207905898203802e-01,4.040808977878320718e-01,3.002479875126768949e-01,1.017853578408643545e+00,4.875256717942916818e-01,5.836538264790360753e-01,5.851200487660317417e-01,6.805798925035289049e-01,8.009264062794008154e-01,6.514564591606318844e-01,4.527579063842889218e-01,8.567946588511151651e-01,7.426106546225803573e-01,1.088678741983407861e+00,4.010777886378350532e-01
6.547845319866623104e-01,5.222300323126920496e-01,4.252059174024481192e-01,1.055396531930009596e+00,1.003816303464104998e+00,4.910690309997543523e-01,9.351970969681351331e-01,6.208615884379289351e-01,5.691969332925655989e-01,8.342860025575948857e-01,6.696937106042293308e-01,3.055605621864130872e-01,4.948037665238277927e-01,9.685293400386273399e-01,1.262097670869875454e+00,4.093106270082179088e-01,7.190370278941554671e-01,5.847478543338660018e-01,2.673261748071469879e-01,7.800000980243949611e-01,5.729239185119410216e-01,4.294004246704773986e-01,3.312813839973807184e-01,4.540593704310268430e-01,8.914189645415656615e-01,6.870108072895473317e-01,7.169557455258788181e-01,6.695968523979187736e-01,3.939517454423682730e-01,5.667015269049979764e-01,1.063849747424123082e+00,4.592889480848082462e-01,3.379346567599834650e-01,4.755373779329192807e-01,7.744208111546352358e-01,3.507549668701795964e-01,8.628383237732408784e-01,8.055835335584400347e-01,6.824344807069311347e-01,8.595955225472056149e-01,1.012243487215509052e+00,6.871701137195822540e-01,5.162004839963276748e-01,6.285770329959201597e-01,4.499588080420657832e-01,4.612019806103021535e-01,1.302300951483987612e+00,2.450231061292889312e-01,3.911972414252963270e-01,4.949993770423486428e-01,5.300771439922949968e-01,8.392514387005349796e-01,7.930500017598751672e-01,1.199427051125748100e+00,6.330539806282003967e-01,9.119626063863685017e-01,4.562689531143750976e-01,7.762849136649945248e-01,1.125133033902239177e+00,9.302357598592964072e-01,6.189412204940720752e-01,6.815793610027517380e-01,8.480722870252732637e-01,2.419804823510106062e-01
5.784150537731542752e-01,4.779343091723712300e-01,5.404892604424023084e-01,6.005858728243639311e-01,4.910690309997543523e-01,1.221108606472471658e+00,4.415496507073669585e-01,3.463982399594531802e-01,4.085060213410323104e-01,5.568305797432289150e-01,8.214333594909377645e-01,6.946561233484026543e-01,3.756584876750628244e-01,7.764104849854058799e-01,6.452432839763291295e-01,4.852096977124880084e-01,6.880263029457100998e-01,8.161395496413293982e-01,4.975161025758050859e-01,6.201363039559617540e-01,9.486131683708172169e-01,3.888648570182104969e-01,2.669255543557633725e-01,6.532733591531213468e-01,7.408922922410862144e-01,7.166531989978662809e-01,6.627472442889867921e-01,5.470991475821864736e-01,5.628508561265859189e-01,9.084198244893422203e-01,8.274040747090595227e-01,5.372837186189627356e-01,5.457495444610790392e-01,3.464384569302075279e-01,7.855452606081012590e-01,5.663376267212101300e-01,2.445931313968855159e-01,6.653330586325443274e-01,3.316456101636898746e-01,7.010707095854089577e-01,5.367111442421919065e-01,3.828592166475730529e-01,6.860010750681814207e-01,5.199063316386199896e-01,6.669927691720213270e-01,4.723449229150582518e-01,6.446399259830475348e-01,1.559044457067923495e-01,5.378676250916597512e-01,1.067733001739029852e+00,7.109197388272434637e-01,7.726963143648885035e-01,1.066943221239796902e+00,3.043401707966698622e-01,8.862195163928328068e-01,5.252749322021721401e-01,8.459453318049915405e-01,9.509454448136754889e-01,4.583185264630335043e-01,1.056796248756000089e+00,5.280165562710970040e-01,9.747859454699026038e-01,7.014664964628979371e-01,5.278390870439089166e-01
1.223225336673557928e+00,8.144558916324328157e-01,6.925266640921066141e-01,5.363254964506644074e-01,9.351970969681351331e-01,4.415496507073669585e-01,1.018640819406023468e+00,5.500189434917384101e-01,6.440798391047439786e-01,6.761782083856245906e-01,7.321885215274764880e-01,9.106051697210795215e-01,2.625346491803109972e-01,9.924081347691446897e-01,5.331406863161802789e-01,7.335466991928962788e-01,1.107310426195515785e+00,4.599159627594771038e-01,4.288848089973552602e-01,8.074133829467973200e-01,7.385805698681060516e-01,3.341149359890016046e-01,7.465173519421317572e-01,3.871663687885028571e-01,7.401337113202449691e-01,4.276479980941286785e-01,8.427095292986350739e-01,7.958670368035652976e-01,8.997631918140045482e-01,1.348391214812140415e+00,5.940452403219693700e-01,6.786221880720166855e-01,7.454637169117199758e-01,3.134308104085010704e-01,9.462738883103120058e-01,5.785569502757342830e-01,9.629318862931004475e-01,6.765355992821081577e-01,5.610506967818353896e-01,9.601629115957286409e-01,5.086597830117945973e-01,5.130694928698097401e-01,2.842389468690386112e-01,7.756061234140709804e-01,6.566934785259312957e-01,8.926518201243178741e-01,7.450336837026589887e-01,5.242100111279965891e-01,4.694261978524866263e-01,2.974054160280884540e-01,6.877248728995968285e-01,5.452500424213668762e-01,7.239656860681221717e-01,4.170246104117701913e-01,8.019716990477506746e-01,6.172379564077943304e-01,9.186828173379968376e-01,1.082887260645550853e+00,2.758124503325801724e-01,3.561879696117926652e-01,5.245029233515278166e-01,5.158904862688588056e-01,3.399108521876146316e-01,6.153928143922965388e-01
6.305117515343833245e-01,7.606783880546335030e-01,2.180508057265221900e-01,7.423367526319439857e-01,6.208615884379289351e-01,3.463982399594531802e-01,5.500189434917384101e-01,6.822014230419090053e-01,1.194667510166866231e+00,7.748827782719964752e-01,9.280609922805211909e-01,7.855227542233768068e-01,4.552363178284251077e-01,7.030071892900227049e-01,6.965253625670362325e-01,5.292351654097063873e-01,6.379323760373836194e-01,6.674418950170137865e-01,2.906674001122781514e-01,9.965934765151156505e-01,1.083930225887326459e+00,5.927213259365002873e-01,8.280191230426341420e-01,6.331033921022042321e-01,1.204576244866597978e+00,8.919396409363379297e-01,7.000586341099755971e-01,4.980807205192542275e-01,5.485272509783256645e-01,6.490667317937867109e-01,7.317228930950840926e-01,2.118053443384081413e-01,5.127853410535655465e-01,6.214475644437975621e-01,6.565242426939429388e-01,7.833630451816547824e-01,7.829983539935515546e-01,8.660455906392862113e-01,8.576270106411238991e-01,7.052452933355758402e-01,1.022778668071374408e+00,1.937445926380570171e-01,9.634195757653152281e-01,2.695929888822712339e-01,7.208306884490774946e-01,5.520663376619993068e-01,6.716180860645172279e-01,6.550713016819438295e-01,1.003497794957802558e+00,6.252274186420252455e-01,1.346156735748214262e+00,7.453583141673054691e-01,3.837161115519118204e-01,7.019177538541738759e-01,3.489066441142673058e-01,6.722968921624246086e-01,1.060363943067641701e+00,8.137575215328992639e-01,8.540985321796870089e-01,6.962731752377734340e-01,4.561516946051757948e-01,3.611303352080815210e-01,7.722508585444007867e-01,4.983244872099742429e-01
3.810307904579164906e-01,7.665484076535324931e-01,7.992267146351643703e-01,1.138452431178026192e+00,5.691969332925655989e-01,4.085060213410323104e-01,6.440798391047439786e-01,1.194667510166866231e+00,6.590492520160156076e-01,4.931838923781110551e-01,6.641309773129242533e-01,7.366162750226966649e-01,5.750339695599507861e-01,8.053629099738743857e-01,9.103791262314389066e-01,7.176884621563477396e-01,1.282323358590319096e+00,6.477899365332210335e-01,3.050488901818496634e-01,6.149423402750826551e-01,3.945397453359639206e-01,5.736264833206126124e-01,7.580811577170865068e-01,5.330102608471845027e-01,5.366724909903674012e-01,3.969535447196866906e-01,1.126859591632862534e+00,8.060190964921628565e-01,7.557588578253053857e-01,1.102866518222674230e+00,9.153188522431779939e-01,6.315854786398361620e-01,8.844296610436532813e-01,5.725830833824395727e-01,4.908623931731838086e-01,6.373169899039277109e-01,1.080372941926819763e+00,1.362999109645982365e+00,5.905263495571837495e-01,1.263147564876678786e+00,5.933154431281590924e-01,8.273069184312995539e-01,4.334472694298623363e-01,9.915961131098229853e-01,7.072444060887559392e-01,5.652303556393535322e-01,9.887643660175116089e-01,8.479045560794333802e-01,1.056758485864901065e+00,2.254530544610699183e-01,4.512030296552845265e-01,7.092470548456477619e-01,4.161769522304683000e-01,6.945340801213333304e-01,7.789696651517984405e-01,7.271502736750099505e-01,3.472180740265432553e-01,8.030882615200918284e-01,9.742836100624163720e-01,8.258042719227105533e-01,5.740364898904013469e-01,5.268433892926754902e-01,1.337081727119465935e+00,6.997322151218988706e-01
1.030475149884034991e+00,6.747067056740538860e-01,5.328120943406519094e-01,8.142631581924849593e-01,8.342860025575948857e-01,5.568305797432289150e-01,6.761782083856245906e-01,7.748827782719964752e-01,4.931838923781110551e-01,6.235249000195255409e-01,8.710027479617545865e-01,7.973290593288266948e-01,3.507423024974440917e-01,5.283764596789544132e-01,3.720317548416202103e-01,4.579767684757910517e-01,3.722047826659422576e-01,1.070501242715998558e+00,7.608514827387903301e-01,1.003719808625203935e+00,5.810946743025504624e-01,7.909641374152547311e-01,2.160150939888809130e-01,2.773898006882145051e-01,8.267620465418537012e-01,8.328997363792398634e-01,3.043994291348945946e-01,9.256768829859118863e-01,7.074275823876293723e-01,5.584204489890607359e-01,6.891081685246180921e-01,2.964791871338578466e-01,5.053562705342549144e-01,7.005623256081113803e-01,3.431238493099971198e-01,6.507457786129505761e-01,3.452549960532833029e-01,8.044016804966649392e-01,6.578668216977535677e-01,1.151291822930737840e+00,1.308910479588382358e+00,3.924870402429255223e-01,1.175986525102801883e+00,6.857985793233329908e-01,6.841573583960763871e-01,1.178807965048202178e+00,4.508910410033576399e-01,8.035555373101155308e-01,1.026105160850792952e+00,8.362641068444246484e-01,9.535160548821292048e-01,6.381027360585472818e-01,8.097324529311560326e-01,2.809539323836457991e-01,9.067673022049985709e-01,2.996141938669425464e-01,9.575870292432786535e-01,7.578028240183147801e-01,3.721660925304755008e-01,7.651526864355997493e-01,5.078557298976221768e-01,4.719048510389739493e-01,3.878674657179655427e-01,6.484386427501946937e-01
